Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.0033585527 |
|    clip_fraction        | 0.0242       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.16        |
|    explained_variance   | 0.407        |
|    learning_rate        | 0.0005       |
|    loss                 | 5.74         |
|    n_updates            | 450          |
|    policy_gradient_loss | 0.000378     |
|    std                  | 0.772        |
|    value_loss           | 12.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -125         |
| time/                   |              |
|    fps                  | 55           |
|    iterations           | 47           |
|    time_elapsed         | 10627        |
|    total_timesteps      | 587500       |
| train/                  |              |
|    approx_kl            | 0.0030972352 |
|    clip_fraction        | 0.0204       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.15        |
|    explained_variance   | 0.327        |
|    learning_rate        | 0.0005       |
|    loss                 | 5.74         |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.000916    |
|    std                  | 0.76         |
|    value_loss           | 12.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -125         |
| time/                   |              |
|    fps                  | 55           |
|    iterations           | 48           |
|    time_elapsed         | 10832        |
|    total_timesteps      | 600000       |
| train/                  |              |
|    approx_kl            | 0.0016219148 |
|    clip_fraction        | 0.0334       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.14        |
|    explained_variance   | 0.352        |
|    learning_rate        | 0.0005       |
|    loss                 | 5.19         |
|    n_updates            | 470          |
|    policy_gradient_loss | -8.64e-05    |
|    std                  | 0.756        |
|    value_loss           | 11.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -123        |
| time/                   |             |
|    fps                  | 55          |
|    iterations           | 49          |
|    time_elapsed         | 11035       |
|    total_timesteps      | 612500      |
| train/                  |             |
|    approx_kl            | 0.003500856 |
|    clip_fraction        | 0.0239      |
|    clip_range           | 0.2         |
