Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 45            |
|    time_elapsed         | 35499         |
|    total_timesteps      | 562500        |
| train/                  |               |
|    approx_kl            | 0.00018566156 |
|    clip_fraction        | 4e-05         |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.39         |
|    explained_variance   | 0.335         |
|    learning_rate        | 0.0001        |
|    loss                 | 899           |
|    n_updates            | 440           |
|    policy_gradient_loss | -9.71e-05     |
|    std                  | 0.975         |
|    value_loss           | 1.77e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 46            |
|    time_elapsed         | 36297         |
|    total_timesteps      | 575000        |
| train/                  |               |
|    approx_kl            | 1.3228874e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.39         |
|    explained_variance   | 0.338         |
|    learning_rate        | 0.0001        |
|    loss                 | 901           |
|    n_updates            | 450           |
|    policy_gradient_loss | -1.3e-05      |
|    std                  | 0.973         |
|    value_loss           | 1.77e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 47           |
|    time_elapsed         | 37095        |
|    total_timesteps      | 587500       |
| train/                  |              |
|    approx_kl            | 8.421754e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.39        |
|    explained_variance   | 0.323        |
|    learning_rate        | 0.0001       |
|    loss                 | 1e+03        |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.000104    |
|    std                  | 0.973        |
|    value_loss           | 1.79e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.5e+03     |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 48           |
|    time_elapsed         | 37893        |
|    total_timesteps      | 600000       |
| train/                  |              |
|    approx_kl            | 1.835996e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.39        |
